epoch_id,loss,accuracy
1,52.178425,0.1926605504587156
1,41.835022,0.2222222222222222
1,66.54052,0.1992619926199262
1,42.149227,0.21428571428571427
1,66.634995,0.17557251908396945
1,37.636734,0.2441860465116279
1,36.11405,0.24550898203592814
1,43.03705,0.20855614973262032
1,51.454914,0.13846153846153847
1,60.386307,0.2054263565891473
1,47.563183,0.20642201834862386
1,38.606403,0.1656441717791411
1,53.505077,0.15668202764976957
1,67.561325,0.17857142857142858
1,37.959244,0.1893491124260355
1,60.227913,0.226890756302521
2,41.35561,0.17582417582417584
2,55.358307,0.18385650224215247
2,47.323822,0.21951219512195122
2,57.932514,0.1956521739130435
2,46.670815,0.20574162679425836
2,27.665297,0.2074074074074074
2,50.78022,0.16981132075471697
2,58.65438,0.14410480349344978
2,47.962173,0.21287128712871287
2,49.76249,0.19117647058823528
2,50.250507,0.17560975609756097
2,37.613266,0.25
2,44.907043,0.16080402010050251
2,42.919212,0.21787709497206703
2,46.97426,0.18041237113402062
2,26.733479,0.27941176470588236
2,34.09507,0.19333333333333333
2,44.428135,0.2268041237113402
2,57.219116,0.20087336244541484
2,55.223473,0.13761467889908258
2,37.785698,0.1807909604519774
2,29.72842,0.20394736842105263
2,52.986023,0.17333333333333334
2,55.712128,0.2077922077922078
2,65.46325,0.1821705426356589
2,46.974392,0.19138755980861244
2,50.78636,0.18719211822660098
2,53.68759,0.2320675105485232
2,31.755753,0.21019108280254778
2,55.380978,0.23868312757201646
2,62.845627,0.16334661354581673
2,55.284546,0.15517241379310345
2,57.674694,0.1853448275862069
2,56.150177,0.16260162601626016
2,37.088326,0.21301775147928995
2,61.55449,0.14457831325301204
2,39.420464,0.18681318681318682
2,46.874557,0.21717171717171718
2,48.342926,0.19339622641509435
2,57.09597,0.19313304721030042
2,49.127968,0.16336633663366337
2,60.650932,0.1902834008097166
2,38.972786,0.23243243243243245
2,69.15914,0.1660377358490566
2,35.37761,0.16666666666666666
2,38.348663,0.2
2,56.90558,0.21285140562248997
2,45.32798,0.17307692307692307
2,54.268646,0.18614718614718614
2,39.512337,0.2033898305084746
2,46.65809,0.18556701030927836
2,50.903133,0.18777292576419213
2,38.692238,0.22950819672131148
2,36.8318,0.2037037037037037
2,30.201113,0.2517482517482518
2,56.56925,0.20967741935483872
2,37.759113,0.22807017543859648
2,46.97223,0.22869955156950672
2,49.244637,0.182648401826484
2,39.823112,0.23404255319148937
2,54.292976,0.1762114537444934
2,45.517292,0.1783783783783784
2,51.285698,0.20175438596491227
2,40.423424,0.18716577540106952
2,35.77231,0.1813186813186813
2,51.960938,0.2
2,42.371284,0.21164021164021163
2,35.27519,0.20833333333333334
2,33.724163,0.21604938271604937
2,33.43923,0.21428571428571427
2,39.10923,0.17391304347826086
2,58.220795,0.21912350597609562
2,38.63589,0.23684210526315788
2,33.897408,0.25
2,41.903175,0.1891891891891892
2,37.943367,0.18518518518518517
2,67.76959,0.2049469964664311
2,57.43837,0.19834710743801653
2,45.135277,0.233502538071066
2,56.49221,0.1774193548387097
2,50.76425,0.16071428571428573
2,45.360985,0.17435897435897435
2,50.372734,0.21739130434782608
2,42.103508,0.17098445595854922
2,39.078938,0.21354166666666666
2,31.184847,0.18354430379746836
2,54.526707,0.1859504132231405
2,54.715004,0.12946428571428573
2,47.827965,0.1642512077294686
2,48.973778,0.2328767123287671
2,58.610794,0.19246861924686193
2,37.48851,0.18823529411764706
2,48.183945,0.16336633663366337
2,50.776634,0.18309859154929578
2,31.261898,0.2641509433962264
2,46.51994,0.18556701030927836
2,40.158016,0.1791907514450867
2,51.882065,0.14225941422594143
2,34.70141,0.23391812865497075
2,40.36981,0.2303370786516854
2,56.827248,0.1483050847457627
2,45.73236,0.18357487922705315
2,69.00032,0.18855218855218855
2,42.21814,0.14705882352941177
2,40.660126,0.2639593908629442
2,56.3452,0.2131782945736434
2,49.13922,0.14545454545454545
2,36.510788,0.24324324324324326
2,63.201694,0.24814814814814815
2,38.95663,0.1793478260869565
2,42.857998,0.1958762886597938
3,50.939434,0.14814814814814814
3,55.4811,0.16666666666666666
3,49.07531,0.24074074074074073
3,42.950546,0.203125
3,46.35988,0.18048780487804877
3,52.15756,0.18218623481781376
3,42.622414,0.1853932584269663
3,50.7063,0.2345679012345679
3,63.448627,0.16393442622950818
3,36.132824,0.1592356687898089
3,31.225857,0.18571428571428572
3,31.710838,0.19631901840490798
3,45.11287,0.17801047120418848
3,52.067066,0.21030042918454936
3,47.975548,0.20833333333333334
3,35.60472,0.2222222222222222
3,40.285767,0.21022727272727273
3,27.229454,0.16153846153846155
3,43.319588,0.18652849740932642
3,47.373444,0.21674876847290642
3,46.0418,0.18807339449541285
3,33.65899,0.1724137931034483
3,45.85276,0.21904761904761905
3,46.791924,0.26851851851851855
3,47.91084,0.1890547263681592
3,48.313095,0.20930232558139536
3,29.180286,0.25
3,45.893177,0.15228426395939088
3,58.536148,0.23346303501945526
3,44.12861,0.18181818181818182
3,53.86166,0.2145748987854251
3,43.86085,0.16666666666666666
3,34.787235,0.2
3,44.444767,0.17777777777777778
3,63.25133,0.18345323741007194
3,43.963425,0.2
3,44.747505,0.20408163265306123
3,56.032646,0.15948275862068967
3,49.39328,0.19158878504672897
3,51.022057,0.2109704641350211
3,54.89296,0.18181818181818182
3,37.053482,0.18994413407821228
3,52.158314,0.20704845814977973
3,52.89702,0.17040358744394618
3,44.21509,0.23039215686274508
3,42.35174,0.1891891891891892
3,43.719433,0.23711340206185566
3,41.180756,0.1787709497206704
3,48.27294,0.20465116279069767
3,42.559505,0.211340206185567
3,46.838688,0.2412280701754386
3,58.51455,0.14516129032258066
3,47.456215,0.14423076923076922
3,47.69188,0.2
3,50.02252,0.1650943396226415
3,73.6184,0.14625850340136054
3,46.95215,0.1778846153846154
3,40.417442,0.24607329842931938
3,57.680866,0.1728395061728395
3,56.425545,0.23868312757201646
3,52.444252,0.1965065502183406
3,34.40932,0.2064516129032258
3,55.62518,0.1630901287553648
3,36.387207,0.16766467065868262
3,48.36815,0.15763546798029557
3,39.86348,0.23204419889502761
3,66.62142,0.16988416988416988
3,52.81455,0.1792452830188679
3,47.40412,0.1761904761904762
3,50.551147,0.2605042016806723
3,49.963966,0.2290748898678414
3,62.479256,0.16602316602316602
3,27.788113,0.24305555555555555
3,61.036583,0.1693548387096774
3,55.784496,0.16033755274261605
3,41.906044,0.165
3,62.953613,0.19776119402985073
3,43.76951,0.21243523316062177
3,38.372955,0.19230769230769232
3,56.760323,0.20634920634920634
3,53.741337,0.15384615384615385
3,77.575935,0.16554054054054054
3,46.19796,0.233502538071066
3,35.8095,0.21666666666666667
3,36.18454,0.18787878787878787
3,37.663124,0.21893491124260356
3,51.280148,0.13716814159292035
3,54.568974,0.18106995884773663
3,44.562027,0.17452830188679244
3,47.772648,0.19811320754716982
3,60.891685,0.16153846153846155
3,40.29953,0.1956521739130435
3,59.6785,0.16049382716049382
3,57.576466,0.20318725099601595
3,35.38684,0.2
3,46.57158,0.2311111111111111
3,49.33667,0.1782178217821782
3,54.95841,0.2047244094488189
3,56.48901,0.1728395061728395
3,40.669853,0.22388059701492538
3,42.50631,0.1836734693877551
3,48.416527,0.1935483870967742
3,61.949318,0.18076923076923077
3,29.932497,0.23776223776223776
3,54.259285,0.1694915254237288
3,40.27019,0.1694915254237288
3,35.99478,0.21176470588235294
3,48.873215,0.15228426395939088
3,53.473953,0.1935483870967742
3,31.906841,0.2215568862275449
3,58.366943,0.23015873015873015
4,44.03492,0.20297029702970298
4,22.377903,0.23423423423423423
4,48.37108,0.1889400921658986
4,53.631107,0.1762114537444934
4,43.25316,0.21153846153846154
4,41.491436,0.2233502538071066
4,33.187363,0.2840909090909091
4,55.851585,0.17256637168141592
4,51.460945,0.1906779661016949
4,37.022568,0.2388888888888889
4,47.92536,0.18137254901960784
4,50.951706,0.11981566820276497
4,55.723427,0.21052631578947367
4,64.36131,0.1897810218978102
4,37.567284,0.25280898876404495
4,41.97621,0.22959183673469388
4,47.824745,0.16666666666666666
4,20.47511,0.2764227642276423
4,57.75583,0.21774193548387097
4,51.912376,0.18807339449541285
4,31.95685,0.18633540372670807
4,46.468452,0.1691542288557214
4,28.528278,0.24305555555555555
4,46.767525,0.16055045871559634
4,55.635048,0.23529411764705882
4,55.12014,0.19574468085106383
4,57.115444,0.20502092050209206
4,63.339455,0.16417910447761194
4,45.365913,0.1658291457286432
4,48.618126,0.22727272727272727
4,39.970238,0.20108695652173914
4,29.693916,0.225
4,42.72757,0.18681318681318682
4,45.85727,0.21568627450980393
4,53.72616,0.21518987341772153
4,47.662376,0.22857142857142856
4,49.39998,0.16981132075471697
4,40.079453,0.24352331606217617
4,41.811226,0.1878453038674033
4,42.62767,0.21025641025641026
4,61.63859,0.24904214559386972
4,37.69598,0.2122905027932961
4,38.8062,0.2265193370165746
4,28.334248,0.22077922077922077
4,46.710373,0.21296296296296297
4,52.4992,0.21115537848605578
4,38.66628,0.2538860103626943
4,48.50993,0.17142857142857143
4,26.564228,0.21830985915492956
4,51.860565,0.16279069767441862
4,31.453857,0.2012987012987013
4,45.65482,0.19617224880382775
4,57.008053,0.15833333333333333
4,44.412613,0.1951219512195122
4,45.394737,0.1724137931034483
4,50.6325,0.14553990610328638
4,56.391624,0.208
4,43.989372,0.2651162790697674
4,54.910065,0.21794871794871795
4,44.88117,0.18274111675126903
4,26.624853,0.2318840579710145
4,26.783176,0.25190839694656486
4,32.60851,0.18791946308724833
4,53.956642,0.22641509433962265
4,28.487038,0.2585034013605442
4,34.722954,0.16363636363636364
4,44.87599,0.2
4,51.164684,0.19090909090909092
4,61.504467,0.19123505976095617
4,41.952084,0.19270833333333334
4,47.74573,0.1461187214611872
4,42.572636,0.19895287958115182
4,68.479576,0.2222222222222222
4,50.161568,0.22566371681415928
4,30.532616,0.22012578616352202
4,46.112404,0.1691542288557214
4,28.785616,0.24161073825503357
4,55.56035,0.14096916299559473
4,40.388298,0.18974358974358974
4,62.25573,0.18631178707224336
4,52.496155,0.1642512077294686
4,52.721935,0.22784810126582278
4,61.00393,0.19140625
4,43.843426,0.2094240837696335
4,56.309998,0.188
4,49.259014,0.18222222222222223
4,60.013405,0.1744186046511628
4,26.727875,0.2054794520547945
4,31.882137,0.23376623376623376
4,49.835255,0.16740088105726872
4,40.5047,0.18947368421052632
4,46.7574,0.2556053811659193
4,46.981544,0.24774774774774774
4,34.864487,0.2222222222222222
4,43.06908,0.1971153846153846
4,32.00321,0.22784810126582278
4,56.114067,0.21739130434782608
4,69.6204,0.14642857142857144
4,42.553024,0.20952380952380953
4,48.866554,0.21333333333333335
4,49.68914,0.22123893805309736
4,52.9554,0.1888412017167382
4,45.324673,0.19095477386934673
4,42.472652,0.18877551020408162
4,44.04579,0.20297029702970298
4,50.646038,0.19298245614035087
4,52.922333,0.1673469387755102
4,37.963108,0.21354166666666666
4,62.01442,0.22304832713754646
4,39.4558,0.22099447513812154
4,52.242023,0.1583710407239819
5,44.46677,0.2315270935960591
5,43.194096,0.17098445595854922
5,50.53302,0.2242152466367713
5,33.306526,0.21052631578947367
5,46.67457,0.1380952380952381
5,55.322876,0.19148936170212766
5,53.072742,0.19313304721030042
5,40.128143,0.23809523809523808
5,53.011543,0.16143497757847533
5,36.351643,0.2215568862275449
5,48.996582,0.1872146118721461
5,52.31843,0.19591836734693877
5,32.53975,0.1901840490797546
5,52.930107,0.17094017094017094
5,41.320774,0.2146341463414634
5,50.93312,0.18181818181818182
5,62.466312,0.18315018315018314
5,45.937836,0.2028301886792453
5,38.247196,0.19576719576719576
5,51.67094,0.22026431718061673
5,31.534016,0.20382165605095542
5,34.283943,0.21739130434782608
5,59.60953,0.15789473684210525
5,41.05313,0.2
5,44.197823,0.21782178217821782
5,46.4292,0.22119815668202766
5,51.543163,0.18695652173913044
5,43.940712,0.17326732673267325
5,47.03161,0.18407960199004975
5,38.706097,0.1774193548387097
5,46.322,0.1382488479262673
5,50.281586,0.21777777777777776
5,59.07987,0.16470588235294117
5,33.319363,0.18831168831168832
5,50.023346,0.19736842105263158
5,30.78592,0.22758620689655173
5,47.418633,0.215311004784689
5,41.449524,0.25
5,47.643948,0.1822429906542056
5,40.93464,0.13736263736263737
5,43.16132,0.2328042328042328
5,35.628345,0.1781609195402299
5,40.267372,0.22395833333333334
5,47.141994,0.20276497695852536
5,36.44696,0.2
5,56.737434,0.14344262295081966
5,39.006527,0.16
5,47.73835,0.1848341232227488
5,40.749855,0.18592964824120603
5,47.57424,0.14871794871794872
5,61.914684,0.16279069767441862
5,39.043106,0.19021739130434784
5,24.258083,0.18571428571428572
5,49.349873,0.18552036199095023
5,60.69876,0.16153846153846155
5,42.591904,0.24519230769230768
5,58.117764,0.15584415584415584
5,36.615738,0.16666666666666666
5,38.73189,0.15846994535519127
5,52.417397,0.17699115044247787
5,39.361607,0.2
5,41.562355,0.1744186046511628
5,47.042187,0.17391304347826086
5,39.221504,0.21739130434782608
5,26.695812,0.23741007194244604
5,34.58738,0.19393939393939394
5,55.034138,0.20901639344262296
5,38.691093,0.1827956989247312
5,39.64257,0.13450292397660818
5,32.568104,0.18831168831168832
5,59.045128,0.18359375
5,45.05123,0.18181818181818182
5,44.57142,0.2
5,45.152264,0.18867924528301888
5,47.42086,0.19369369369369369
5,45.030872,0.18041237113402062
5,49.343178,0.21524663677130046
5,45.38234,0.18085106382978725
5,38.291664,0.20634920634920634
5,44.419113,0.22897196261682243
5,46.477455,0.19248826291079812
5,47.588913,0.1889400921658986
5,54.539536,0.19730941704035873
5,48.435272,0.18695652173913044
5,33.54966,0.16901408450704225
5,42.968437,0.20297029702970298
5,57.450417,0.16532258064516128
5,45.173164,0.1894273127753304
5,46.29528,0.20276497695852536
5,31.716087,0.2073170731707317
5,36.675224,0.24324324324324326
5,54.825665,0.17372881355932204
5,52.941322,0.19678714859437751
5,35.998512,0.15934065934065933
5,32.055458,0.1503267973856209
5,38.667786,0.30434782608695654
5,38.658276,0.18857142857142858
5,33.571236,0.18518518518518517
5,59.960495,0.15918367346938775
5,31.027868,0.18064516129032257
5,36.033684,0.24705882352941178
5,50.716774,0.21487603305785125
5,41.801476,0.16145833333333334
5,37.073036,0.22395833333333334
5,54.38487,0.16593886462882096
5,41.283043,0.19576719576719576
5,36.577545,0.19553072625698323
5,63.006577,0.18382352941176472
5,32.77678,0.18902439024390244
5,52.81396,0.17040358744394618
5,50.483505,0.16587677725118483
6,41.928825,0.24210526315789474
6,56.31252,0.1984126984126984
6,42.810688,0.15873015873015872
6,47.99027,0.1872146118721461
6,66.17732,0.11857707509881422
6,44.60317,0.205607476635514
6,57.755337,0.17490494296577946
6,35.692753,0.21022727272727273
6,61.03928,0.14163090128755365
6,34.71373,0.18674698795180722
6,37.022255,0.15730337078651685
6,70.22525,0.15151515151515152
6,43.162193,0.18421052631578946
6,27.941713,0.25517241379310346
6,41.303642,0.2727272727272727
6,43.685555,0.20297029702970298
6,50.58521,0.1179245283018868
6,25.196342,0.2706766917293233
6,43.689034,0.20952380952380953
6,37.85501,0.17791411042944785
6,36.079952,0.17365269461077845
6,68.75571,0.19377162629757785
6,40.49926,0.20418848167539266
6,60.27211,0.17813765182186234
6,41.21875,0.20108695652173914
6,45.512016,0.17
6,42.85105,0.21296296296296297
6,33.79638,0.1695906432748538
6,43.31494,0.2372093023255814
6,49.187714,0.1761904761904762
6,51.755882,0.2396694214876033
6,24.342985,0.21875
6,42.38137,0.1836734693877551
6,44.879337,0.19607843137254902
6,42.21653,0.20855614973262032
6,39.53243,0.19786096256684493
6,39.16324,0.1736842105263158
6,51.016903,0.20175438596491227
6,46.343704,0.16336633663366337
6,40.84427,0.17766497461928935
6,43.179264,0.20618556701030927
6,37.489586,0.24157303370786518
6,42.691162,0.1891891891891892
6,47.09217,0.1715686274509804
6,42.046867,0.21243523316062177
6,33.76331,0.2342857142857143
6,44.54332,0.17370892018779344
6,47.436386,0.18536585365853658
6,47.244217,0.18552036199095023
6,38.79283,0.16853932584269662
6,47.073776,0.17511520737327188
6,46.18181,0.18932038834951456
6,52.16828,0.2052401746724891
6,57.013573,0.20081967213114754
6,38.603336,0.21428571428571427
6,43.076645,0.1683673469387755
6,41.104053,0.1783783783783784
6,36.82058,0.20320855614973263
6,48.629845,0.21777777777777776
6,37.8242,0.18617021276595744
6,57.54052,0.15352697095435686
6,47.475487,0.1761904761904762
6,49.453926,0.1643835616438356
6,60.518353,0.16129032258064516
6,51.720505,0.13574660633484162
6,54.04715,0.1825726141078838
6,56.63218,0.18292682926829268
6,48.565258,0.182648401826484
6,76.95172,0.1611842105263158
6,57.139694,0.22267206477732793
6,24.245747,0.30201342281879195
6,38.708637,0.23958333333333334
6,39.760033,0.23404255319148937
6,35.52733,0.16770186335403728
6,46.4293,0.22535211267605634
6,59.10183,0.13247863247863248
6,37.893616,0.19680851063829788
6,34.342155,0.16025641025641027
6,55.33586,0.23938223938223938
6,44.039482,0.18636363636363637
6,55.212986,0.18292682926829268
6,45.928864,0.20833333333333334
6,45.2726,0.1683673469387755
6,46.491734,0.18571428571428572
6,54.918625,0.1940928270042194
6,46.056274,0.22815533980582525
6,48.1554,0.2328767123287671
6,45.195484,0.15920398009950248
6,43.548397,0.215311004784689
6,46.438545,0.2
6,51.80314,0.19909502262443438
6,40.38823,0.22099447513812154
6,40.841846,0.24489795918367346
6,51.214737,0.13901345291479822
6,63.87755,0.20577617328519857
6,54.602398,0.19831223628691982
6,35.50251,0.23595505617977527
6,42.571396,0.14673913043478262
6,53.27184,0.211864406779661
6,56.24573,0.22440944881889763
6,68.31821,0.18505338078291814
6,62.979866,0.15057915057915058
6,44.152016,0.21658986175115208
6,37.293022,0.1712707182320442
6,56.947845,0.20647773279352227
6,34.064354,0.22285714285714286
6,39.45506,0.1956521739130435
6,41.139904,0.21693121693121692
6,47.07464,0.21153846153846154
6,39.80957,0.21608040201005024
6,45.520348,0.22065727699530516
7,51.26699,0.2033898305084746
7,42.596855,0.22448979591836735
7,80.05087,0.19461077844311378
7,37.226276,0.2033898305084746
7,34.264633,0.15757575757575756
7,55.771545,0.13765182186234817
7,38.908745,0.20218579234972678
7,57.05381,0.17355371900826447
7,54.953598,0.12663755458515283
7,61.895123,0.17391304347826086
7,43.15516,0.19617224880382775
7,24.842457,0.2706766917293233
7,32.86966,0.19161676646706588
7,33.419888,0.2037037037037037
7,29.164047,0.19745222929936307
7,37.83646,0.21022727272727273
7,39.062767,0.2
7,34.895126,0.1839080459770115
7,57.08847,0.15789473684210525
7,48.910473,0.1735159817351598
7,39.667,0.17222222222222222
7,37.971115,0.20634920634920634
7,36.45226,0.1912568306010929
7,58.89386,0.18146718146718147
7,41.270912,0.23267326732673269
7,49.27834,0.2076271186440678
7,44.774876,0.1625615763546798
7,35.941902,0.22807017543859648
7,42.1473,0.17346938775510204
7,57.094936,0.1511627906976744
7,52.28145,0.1506276150627615
7,55.858944,0.18333333333333332
7,31.71221,0.19135802469135801
7,34.493073,0.20958083832335328
7,57.926125,0.18181818181818182
7,46.494892,0.2222222222222222
7,46.08583,0.1990521327014218
7,32.277855,0.2558139534883721
7,50.68314,0.15348837209302327
7,42.876846,0.21256038647342995
7,59.14438,0.19245283018867926
7,52.30578,0.18292682926829268
7,30.3846,0.2108843537414966
7,43.46155,0.22549019607843138
7,48.55801,0.1875
7,44.124966,0.19718309859154928
7,52.874405,0.22594142259414227
7,40.65393,0.19796954314720813
7,50.103394,0.21212121212121213
7,45.640156,0.20304568527918782
7,31.879559,0.2073170731707317
7,19.908655,0.25862068965517243
7,54.485268,0.1440677966101695
7,36.825737,0.21195652173913043
7,36.947067,0.22905027932960895
7,47.797558,0.2097560975609756
7,50.014576,0.17061611374407584
7,51.14586,0.13675213675213677
7,34.29052,0.21764705882352942
7,66.63973,0.17343173431734318
7,31.19268,0.19718309859154928
7,42.19682,0.2074468085106383
7,42.025272,0.2
7,47.4279,0.1615720524017467
7,39.316673,0.24271844660194175
7,70.279816,0.1524822695035461
7,46.194515,0.14356435643564355
7,36.813126,0.1813186813186813
7,48.327484,0.24669603524229075
7,50.35304,0.17391304347826086
7,44.193806,0.1878453038674033
7,30.882917,0.17647058823529413
7,47.49326,0.168141592920354
7,51.341595,0.16113744075829384
7,42.71617,0.19806763285024154
7,35.244717,0.21637426900584794
7,44.514786,0.13861386138613863
7,58.449577,0.16796875
7,38.718758,0.1910828025477707
7,52.3065,0.22510822510822512
7,44.122482,0.1457286432160804
7,36.6937,0.20903954802259886
7,31.350794,0.2603550295857988
7,36.893864,0.22988505747126436
7,34.354187,0.2303370786516854
7,54.412872,0.2231404958677686
7,46.60103,0.26382978723404255
7,51.11753,0.15813953488372093
7,40.241726,0.2185792349726776
7,39.86524,0.19148936170212766
7,32.722,0.24157303370786518
7,45.897102,0.21495327102803738
7,63.64088,0.1510791366906475
7,39.13994,0.18421052631578946
7,37.930237,0.16062176165803108
7,43.636597,0.2
7,46.78739,0.18099547511312217
7,40.01608,0.1751412429378531
7,44.93375,0.16748768472906403
7,28.89198,0.18471337579617833
7,35.698112,0.21818181818181817
7,39.106197,0.19786096256684493
7,53.705673,0.1825726141078838
7,58.07649,0.13414634146341464
7,50.8517,0.14977973568281938
7,52.30955,0.18061674008810572
7,48.940083,0.23735408560311283
7,47.522884,0.1848341232227488
7,41.462532,0.16470588235294117
7,26.673603,0.2116788321167883
7,40.043888,0.16756756756756758
8,55.395348,0.18359375
8,45.12034,0.1778846153846154
8,38.587147,0.19680851063829788
8,39.03895,0.27411167512690354
8,38.459957,0.2094240837696335
8,66.49655,0.20068027210884354
8,50.96226,0.1598173515981735
8,39.173073,0.1837837837837838
8,36.009346,0.1783783783783784
8,56.920807,0.15454545454545454
8,51.61814,0.16071428571428573
8,28.82746,0.2119205298013245
8,51.62229,0.14163090128755365
8,47.509453,0.15165876777251186
8,25.325066,0.2196969696969697
8,34.51094,0.1896551724137931
8,44.371933,0.26609442060085836
8,53.80556,0.1825726141078838
8,54.2414,0.15611814345991562
8,37.32245,0.24338624338624337
8,45.62034,0.1761904761904762
8,42.355465,0.20441988950276244
8,39.919075,0.2
8,56.848076,0.17054263565891473
8,42.724403,0.21962616822429906
8,33.47548,0.23076923076923078
8,49.522392,0.17857142857142858
8,56.691067,0.17928286852589642
8,41.00322,0.19680851063829788
8,23.964985,0.2925170068027211
8,44.19629,0.15577889447236182
8,41.367905,0.1717171717171717
8,53.899574,0.2163265306122449
8,46.609673,0.20388349514563106
8,41.872986,0.16393442622950818
8,54.789562,0.2066115702479339
8,43.677338,0.21495327102803738
8,50.668587,0.16589861751152074
8,54.24714,0.23166023166023167
8,61.705597,0.17647058823529413
8,42.228928,0.19597989949748743
8,52.84447,0.14222222222222222
8,46.15668,0.2
8,45.355392,0.17511520737327188
8,49.62618,0.1917808219178082
8,62.582424,0.19852941176470587
8,34.37342,0.21176470588235294
8,45.996128,0.22272727272727272
8,43.54737,0.195
8,49.914375,0.18181818181818182
8,29.765461,0.20408163265306123
8,54.930935,0.17567567567567569
8,48.310787,0.22477064220183487
8,56.184734,0.20600858369098712
8,41.244644,0.22
8,56.19918,0.17551020408163265
8,44.935444,0.17733990147783252
8,49.066734,0.17972350230414746
8,52.7165,0.18803418803418803
8,47.87001,0.16589861751152074
8,54.41987,0.1700404858299595
8,34.393017,0.24581005586592178
8,51.13915,0.20454545454545456
8,42.801514,0.18840579710144928
8,45.62344,0.22072072072072071
8,48.216545,0.19090909090909092
8,36.562973,0.18181818181818182
8,45.074745,0.19796954314720813
8,35.3973,0.18857142857142858
8,35.07833,0.22674418604651161
8,42.475388,0.1523809523809524
8,43.46257,0.17703349282296652
8,48.609314,0.1935483870967742
8,51.892467,0.19457013574660634
8,33.1438,0.23076923076923078
8,22.981552,0.2781954887218045
8,60.522606,0.16862745098039217
8,56.60296,0.1946564885496183
8,60.174282,0.19029850746268656
8,41.3472,0.1902439024390244
8,46.92549,0.1943127962085308
8,39.987167,0.20320855614973263
8,68.17704,0.16262975778546712
8,40.164803,0.1919191919191919
8,38.170944,0.24102564102564103
8,38.52067,0.1921182266009852
8,45.15416,0.2376237623762376
8,62.991055,0.21908127208480566
8,35.716976,0.22994652406417113
8,62.224888,0.14942528735632185
8,45.103718,0.21962616822429906
8,39.37299,0.21621621621621623
8,31.565275,0.1951219512195122
8,35.92074,0.21142857142857144
8,50.495228,0.18468468468468469
8,47.60518,0.23394495412844038
8,37.25926,0.20930232558139536
8,41.107643,0.23684210526315788
8,38.967674,0.24102564102564103
8,39.665302,0.2328042328042328
8,48.84133,0.1380952380952381
8,36.797066,0.20765027322404372
8,39.840034,0.19662921348314608
8,50.81866,0.21367521367521367
8,24.300957,0.23015873015873015
8,55.281578,0.1630901287553648
8,47.57538,0.25333333333333335
8,51.827915,0.15637860082304528
8,20.341946,0.23333333333333334
